Nieprzetłumaczone wpisy PL w units-stats (EN == PL)
file | unit | field | value
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_pl | Łańcuchnik
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_pl | Niezrównany Łupieżca
warriors-of-chaos-stats.json | Galrauch | equipment_pl | Opary Zarazy
warriors-of-chaos-stats.json | Galrauch | specialRules_pl | Oddech Przemiany
warriors-of-chaos-stats.json | Galrauch | specialRules_pl | Znak Tzeentcha
warriors-of-chaos-stats.json | Galrauch | specialRules_pl | Duch Galraucha
warriors-of-chaos-stats.json | Galrauch | specialRules_pl | Groza
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | equipment_pl | Zgrzytające paszcze
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | equipment_pl | Rozszarpujące szpony
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | specialRules_pl | Losowy Ruch
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | specialRules_pl | Groza
warriors-of-chaos-stats.json | Gorebeast Chariot | specialRules_pl | Zabójczy Cios (tylko Gorebeast)
warriors-of-chaos-stats.json | Hellcannon | specialRules_pl | Uwięziona Furia
warriors-of-chaos-stats.json | Hellcannon | specialRules_pl | Groza
warriors-of-chaos-stats.json | Hellcannon | specialRules_pl | Zrodzony z Osnowy
warriors-of-chaos-stats.json | Manticore | specialRules_pl | Groza
warriors-of-chaos-stats.json | Skin Wolves | specialRules_pl | Wypaczona Forma
warriors-of-chaos-stats.json | Sorcerer Lord | specialRules_pl | Wiedza Chaosu
warriors-of-chaos-stats.json | Warpfire Dragon | equipment_pl | Podmuch Osnowowego Ognia
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_pl | Wybuchowy Zgon
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_pl | Wiedza Chaosu
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_pl | Groza
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_pl | Aura Osnowowego Ognia
wood-elves-stats.json | Araloth, Lord of Talsyn | equipment_pl | Tarcza
wood-elves-stats.json | Araloth, Lord of Talsyn | equipment_pl | Włócznia Talsyn
wood-elves-stats.json | Araloth, Lord of Talsyn | specialRules_pl | Najodważniejszy z Odważnych
wood-elves-stats.json | Araloth, Lord of Talsyn | specialRules_pl | Zwrotni
wood-elves-stats.json | Araloth, Lord of Talsyn | specialRules_pl | Łaska Bogini
wood-elves-stats.json | Araloth, Lord of Talsyn | specialRules_pl | Skaryn Złodziej Oczu
wood-elves-stats.json | Araloth, Lord of Talsyn | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Bear of Loren | specialRules_pl | Miażdżący Cios
wood-elves-stats.json | Branchwraith | specialRules_pl | Wiedza Athel Loren
wood-elves-stats.json | Branchwraith | specialRules_pl | Duch Drzewa
wood-elves-stats.json | Deepwood Scouts | equipment_pl | Długie łuki Asrai
wood-elves-stats.json | Deepwood Scouts | specialRules_pl | Zwrotni
wood-elves-stats.json | Dryads | specialRules_pl | Duch Drzewa
wood-elves-stats.json | Eternal Guard | equipment_pl | Włócznie Asrai
wood-elves-stats.json | Eternal Guard | specialRules_pl | Wojenna Biegłość
wood-elves-stats.json | Forest Dragon | equipment_pl | Ząbkowana paszcza
wood-elves-stats.json | Forest Dragon | equipment_pl | Usypiający oddech
wood-elves-stats.json | Forest Dragon | specialRules_pl | Groza
wood-elves-stats.json | Glade Captain | equipment_pl | Długi łuk Asrai
wood-elves-stats.json | Glade Captain | specialRules_pl | Zwrotni
wood-elves-stats.json | Glade Captain | specialRules_pl | Ignoruje Osłonę
wood-elves-stats.json | Glade Captain | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Glade Captain | specialRules_pl | Strzała Kurnousa
wood-elves-stats.json | Glade Guard | equipment_pl | Długie łuki Asrai
wood-elves-stats.json | Glade Lord | equipment_pl | Długi łuk Asrai
wood-elves-stats.json | Glade Lord | specialRules_pl | Zwrotni
wood-elves-stats.json | Glade Lord | specialRules_pl | Ignoruje Osłonę
wood-elves-stats.json | Glade Lord | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Glade Lord | specialRules_pl | Strzała Kurnousa
wood-elves-stats.json | Glade Riders | equipment_pl | Długie łuki Asrai
wood-elves-stats.json | Great Eagle | equipment_pl | Ząbkowana paszcza
wood-elves-stats.json | Great Eagle (Mount) | equipment_pl | Ząbkowana paszcza
wood-elves-stats.json | Great Stag | equipment_pl | Potężne poroże
wood-elves-stats.json | Guardians of Talsyn | equipment_pl | Włócznia Asrai
wood-elves-stats.json | Guardians of Talsyn | specialRules_pl | Wyszkoleni
wood-elves-stats.json | Guardians of Talsyn | specialRules_pl | Wojenna Biegłość
wood-elves-stats.json | Guardians of Talsyn | specialRules_pl | Parowanie
wood-elves-stats.json | Guardians of Talsyn | specialRules_pl | Weteran
wood-elves-stats.json | Orion, the King in the Woods | equipment_pl | Płaszcz Ishy
wood-elves-stats.json | Orion, the King in the Woods | equipment_pl | Szpon Jastrzębia
wood-elves-stats.json | Orion, the King in the Woods | equipment_pl | Włócznia Kurnousa
wood-elves-stats.json | Orion, the King in the Woods | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Orion, the King in the Woods | specialRules_pl | Groza
wood-elves-stats.json | Shadowdancer | specialRules_pl | Zwrotni
wood-elves-stats.json | Shadowdancer | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Shadowdancer | specialRules_pl | Talizmaniczne Tatuaże
wood-elves-stats.json | Shadowdancer | specialRules_pl | Trubadur Loeca
wood-elves-stats.json | Sisters of the Thorn | specialRules_pl | Córki Wieczności
wood-elves-stats.json | Sisters of the Thorn | specialRules_pl | Sabat Głębokiego Lasu
wood-elves-stats.json | Spellsinger | specialRules_pl | Wiedza Athel Loren
wood-elves-stats.json | Spellweaver | specialRules_pl | Wiedza Athel Loren
wood-elves-stats.json | Tree Kin | specialRules_pl | Duch Drzewa
wood-elves-stats.json | Tree Kin | specialRules_pl | Uderzenie Drzewa
wood-elves-stats.json | Treeman | equipment_pl | Dębowe pięści
wood-elves-stats.json | Treeman | equipment_pl | Duszące korzenie
wood-elves-stats.json | Treeman | specialRules_pl | Groza
wood-elves-stats.json | Treeman | specialRules_pl | Duch Drzewa
wood-elves-stats.json | Treeman | specialRules_pl | Uderzenie Drzewa
wood-elves-stats.json | Treeman Ancient | equipment_pl | Dębowe pięści
wood-elves-stats.json | Treeman Ancient | equipment_pl | Duszące korzenie
wood-elves-stats.json | Treeman Ancient | specialRules_pl | Wiedza Athel Loren
wood-elves-stats.json | Treeman Ancient | specialRules_pl | Groza
wood-elves-stats.json | Treeman Ancient | specialRules_pl | Duch Drzewa
wood-elves-stats.json | Treeman Ancient | specialRules_pl | Uderzenie Drzewa
wood-elves-stats.json | Unicorn | specialRules_pl | Urzekająca Aura
wood-elves-stats.json | Wardancers | specialRules_pl | Tańce Loeca
wood-elves-stats.json | Wardancers | specialRules_pl | Zwrotni
wood-elves-stats.json | Wardancers | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Wardancers | specialRules_pl | Talizmaniczne Tatuaże
wood-elves-stats.json | Warden of Talsyn | equipment_pl | Włócznia Asrai
wood-elves-stats.json | Warden of Talsyn | specialRules_pl | Odwaga Bez Granic
wood-elves-stats.json | Warden of Talsyn | specialRules_pl | Wyszkoleni
wood-elves-stats.json | Warden of Talsyn | specialRules_pl | Parowanie
wood-elves-stats.json | Warden of Talsyn | specialRules_pl | Uderza Pierwszy
wood-elves-stats.json | Warhawk | specialRules_pl | Zwrotni
wood-elves-stats.json | Warhawk | specialRules_pl | Udawana Ucieczka
wood-elves-stats.json | Warhawk Riders | equipment_pl | Długie łuki Asrai
wood-elves-stats.json | Warhawk Riders | specialRules_pl | Zwrotni
wood-elves-stats.json | Warhawk Riders | specialRules_pl | Udawana Ucieczka
wood-elves-stats.json | Waystalker | equipment_pl | Długi łuk Asrai
wood-elves-stats.json | Waystalker | specialRules_pl | Zwrotni
wood-elves-stats.json | Waystalker | specialRules_pl | Udawana Ucieczka
wood-elves-stats.json | Waystalker | specialRules_pl | Ignoruje Osłonę
wood-elves-stats.json | Waywatchers | equipment_pl | Długie łuki Asrai
wood-elves-stats.json | Waywatchers | specialRules_pl | Zwrotni
wood-elves-stats.json | Waywatchers | specialRules_pl | Udawana Ucieczka
wood-elves-stats.json | Waywatchers | specialRules_pl | Ignoruje Osłonę
wood-elves-stats.json | Wild Riders | equipment_pl | Włócznie myśliwskie
wood-elves-stats.json | Wild Riders | specialRules_pl | Talizmaniczne Tatuaże
wood-elves-stats.json | Wildwood Rangers | equipment_pl | Glewia leśniczego
wood-elves-stats.json | Wildwood Rangers | specialRules_pl | Strażnicy Dzikiego Lasu
